Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2,Highway Fe
2015,BMW,BMW,640i xDrive Convertible,3.0,6,Auto,20,29.0,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,10/04/2014,448,302,382,
2015,BMW,BMW,640i xDrive Coupe,3.0,6,Auto,20,29.0,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,10/04/2014,448,302,382,
2015,BMW,BMW,650i Convertible,4.4,8,Auto,17,25.0,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,17/04/2014,505,360,440,
2015,BMW,BMW,650i Coupe,4.4,8,Auto,17,25.0,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,17/04/2014,505,360,440,
2015,BMW,BMW,650i xDrive Convertible,4.4,8,Auto,16,24.0,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,17/04/2014,566,369,477,
2015,BMW,BMW,650i xDrive Coupe,4.4,8,Auto,16,25.0,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,17/04/2014,543,361,461,
2015,BMW,BMW,M235i,3.0,6,Auto,21,32.0,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,16/07/2014,423,278,358,
2015,BMW,BMW,M235i,3.0,6,Manual,19,28.0,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,16/07/2014,451,319,392,
2015,BMW,BMW,M235i xDrive,3.0,6,Auto,20,30.0,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,17/07/2014,444,294,377,
2015,BMW,BMW,M4 Convertible,3.0,6,Manual,17,26.0,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,01/06/2014,520,340,439,
2015,BMW,BMW,M6 Convertible,4.4,8,Auto,14,20.0,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,09/05/2014,652,435,554,
2015,BMW,BMW,M6 Convertible,4.4,8,Manual,15,22.0,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,09/05/2014,605,409,517,
2015,BMW,BMW,M6 Coupe,4.4,8,Auto,14,20.0,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,09/05/2014,652,435,554,
2015,BMW,BMW,M6 Coupe,4.4,8,Manual,15,22.0,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,09/05/2014,605,409,517,
2015,General Motors,Chevrolet,SPARK,1.2,4,Auto,30,39.0,34,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Subcompact Cars,30/04/2014,293,230,264,
2015,General Motors,Chevrolet,SPARK,1.2,4,Manual,31,39.0,34,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Subcompact Cars,30/04/2014,285,226,258,
2015,Ford Motor Company,Ford,Fiesta FWD,1.6,4,Auto,27,37.0,31,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Subcompact Cars,20/06/2014,328,242,289,
2015,Ford Motor Company,Ford,Fiesta FWD,1.6,4,Manual,28,36.0,31,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Subcompact Cars,01/08/2014,322,247,288,
2015,Ford Motor Company,Ford,Fiesta SFE FWD,1.0,4,Manual,31,43.0,36,Turbocharged,Manual,5,"2-Wheel Drive, Front",Subcompact Cars,20/06/2014,280,206,247,
2015,Ford Motor Company,Ford,Fiesta SFE FWD,1.6,4,Auto,28,38.0,32,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Subcompact Cars,20/06/2014,319,233,281,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,Auto,16,25.0,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,20/05/2014,543,354,458,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,Manual,16,24.0,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,20/05/2014,535,368,460,
2015,Nissan,INFINITI,Q60,3.7,6,Auto,19,27.0,22,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Subcompact Cars,17/07/2014,475,332,410,
2015,Nissan,INFINITI,Q60,3.7,6,Manual,17,25.0,20,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,17/07/2014,513,352,440,
2015,Nissan,INFINITI,Q60 AWD,3.7,6,Auto,18,25.0,20,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Subcompact Cars,17/07/2014,502,354,436,
2015,Nissan,INFINITI,Q60 Convertible,3.7,6,Auto,18,26.0,20,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Subcompact Cars,17/07/2014,508,349,436,
2015,Nissan,INFINITI,Q60 Convertible,3.7,6,Manual,16,24.0,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,17/07/2014,541,370,464,
2015,Mercedes-Benz,Mercedes-Benz,C 250 (Coupe),1.8,4,Auto,22,31.0,25,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Subcompact Cars,10/07/2014,411,282,353,
2015,Mercedes-Benz,Mercedes-Benz,C 350 (Coupe),3.5,6,Auto,20,28.0,23,Naturally Aspirated,Automatic,7,"2-Wheel Drive, Rear",Subcompact Cars,14/07/2014,440,311,382,
2015,Mercedes-Benz,Mercedes-Benz,C 350 4MATIC (Coupe),3.5,6,Auto,19,27.0,22,Naturally Aspirated,Automatic,7,4-Wheel Drive,Subcompact Cars,14/07/2014,457,326,398,
2015,Mercedes-Benz,Mercedes-Benz,C 63 AMG Coupe,6.2,8,Auto,13,19.0,15,Naturally Aspirated,Automatic,7,"2-Wheel Drive, Rear",Subcompact Cars,10/07/2014,674,461,578,
2015,Nissan,NISSAN,GT-R,3.8,6,Auto,16,23.0,19,Turbocharged,Automated Manual,6,All Wheel Drive,Subcompact Cars,03/01/2014,536,394,472,
2015,Volkswagen Group of,Volkswagen,Beetle Convertible,1.8,4,Auto,24,32.0,27,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Subcompact Cars,28/07/2014,369,274,326,
2015,Volkswagen Group of,Volkswagen,Beetle Convertible,2.0,4,Auto,23,29.0,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Subcompact Cars,28/07/2014,392,314,357,
2015,Volkswagen Group of,Volkswagen,Beetle Convertible,2.0,4,Manual,23,31.0,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,28/07/2014,393,292,347,
2015,Volkswagen Group of,Volkswagen,Eos,2.0,4,Auto,22,30.0,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Subcompact Cars,14/07/2014,405,292,354,
2015,Honda,Acura,ILX,2.0,4,Auto,24,35.0,28,Naturally Aspirated,Semi-Automatic,5,"2-Wheel Drive, Front",Compact Cars,20/06/2014,367,255,316,
2015,Honda,Acura,ILX,2.4,4,Manual,22,31.0,25,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,20/06/2014,403,284,350,
2015,Honda,Acura,TLX,2.4,4,Auto,24,35.0,28,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,25/07/2014,372,250,316,
2015,Volkswagen Group of,Audi,A4,2.0,4,Auto,24,32.0,27,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Front",Compact Cars,09/06/2014,374,280,332,
2015,Volkswagen Group of,Audi,A4 quattro,2.0,4,Manual,22,32.0,26,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,09/06/2014,398,277,343,
2015,Volkswagen Group of,Audi,Q3,2.0,4,Auto,20,29.0,23,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,04/08/2014,451,313,389,
2015,Volkswagen Group of,Audi,Q3 quattro,2.0,4,Auto,20,28.0,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,04/08/2014,446,316,387,
2015,Volkswagen Group of,Audi,S4,3.0,6,Auto,18,28.0,21,Supercharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Compact Cars,09/06/2014,488,321,413,
2015,Volkswagen Group of,Audi,S4,3.0,6,Manual,17,26.0,20,Supercharged,Manual,6,All Wheel Drive,Compact Cars,09/06/2014,519,341,439,
2015,Volkswagen Group of,Bentley,Continental GT,4.0,8,Auto,15,25.0,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,28/03/2014,580,347,475,
2015,Volkswagen Group of,Bentley,Continental GT,6.0,12,Auto,12,21.0,15,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,15/05/2014,710,421,580,
2015,BMW,BMW,320i,2.0,4,Auto,24,36.0,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,14/07/2014,379,248,320,
2015,BMW,BMW,320i xDrive,2.0,4,Auto,23,35.0,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,16/07/2014,389,255,329,
2015,BMW,BMW,328i,2.0,4,Auto,23,35.0,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,15/07/2014,384,249,324,
2015,BMW,BMW,328i,2.0,4,Manual,22,34.0,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,16/07/2014,406,261,341,
2015,BMW,BMW,328i xDrive,2.0,4,Auto,22,33.0,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,18/07/2014,400,267,340,
2015,BMW,BMW,335i,3.0,6,Auto,21,32.0,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,25/07/2014,423,278,358,
2015,BMW,BMW,335i,3.0,6,Manual,20,30.0,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,23/07/2014,441,296,376,
2015,BMW,BMW,335i xDrive,3.0,6,Auto,20,30.0,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,24/07/2014,444,294,377,
2015,BMW,BMW,335i xDrive,3.0,6,Manual,20,28.0,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,25/07/2014,457,315,393,
2015,BMW,BMW,428i Coupe,2.0,4,Auto,23,35.0,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,15/07/2014,384,249,324,
2015,BMW,BMW,428i Coupe,2.0,4,Manual,22,34.0,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,16/07/2014,406,261,341,
2015,BMW,BMW,428i Gran Coupe,2.0,4,Auto,23,34.0,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,01/05/2014,391,265,334,
2015,BMW,BMW,428i xDrive Coupe,2.0,4,Auto,22,33.0,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,18/07/2014,400,267,340,
2015,BMW,BMW,428i xDrive Gran Coupe,2.0,4,Auto,22,32.0,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,01/06/2014,402,273,344,
2015,BMW,BMW,435i Coupe,3.0,6,Auto,21,32.0,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,25/07/2014,423,278,358,
2015,BMW,BMW,435i Coupe,3.0,6,Manual,20,30.0,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,23/07/2014,441,296,376,
2015,BMW,BMW,435i Gran Coupe,3.0,6,Auto,21,32.0,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,10/04/2014,423,278,358,
2015,BMW,BMW,435i xDrive Coupe,3.0,6,Auto,20,30.0,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,24/07/2014,444,294,377,
2015,BMW,BMW,435i xDrive Coupe,3.0,6,Manual,20,28.0,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,25/07/2014,457,315,393,
2015,BMW,BMW,435i xDrive Gran Coupe,3.0,6,Auto,20,31.0,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,01/06/2014,444,292,375,
2015,BMW,BMW,640i Gran Coupe,3.0,6,Auto,20,31.0,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,10/04/2014,443,288,374,
2015,BMW,BMW,640i xDrive Gran Coupe,3.0,6,Auto,20,29.0,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,10/04/2014,448,302,382,
2015,BMW,BMW,650i Gran Coupe,4.4,8,Auto,17,25.0,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,17/04/2014,505,360,440,
2015,BMW,BMW,650i xDrive Gran Coupe,4.4,8,Auto,16,24.0,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,17/04/2014,566,369,477,
2015,BMW,BMW,Alpina B6 Gran Coupe xDrive,4.4,8,Auto,16,24.0,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,17/04/2014,566,369,477,
2015,BMW,BMW,M3,3.0,6,Auto,17,24.0,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,01/06/2014,533,367,459,
2015,BMW,BMW,M3,3.0,6,Manual,17,26.0,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,01/06/2014,520,340,439,
2015,BMW,BMW,M4 Coupe,3.0,6,Auto,17,24.0,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,01/06/2014,533,367,459,
2015,BMW,BMW,M4 Coupe,3.0,6,Manual,17,26.0,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,01/06/2014,520,340,439,
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Auto,14,20.0,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,09/05/2014,652,435,554,
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Manual,15,22.0,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,09/05/2014,605,409,517,
2015,General Motors,Buick,VERANO,2.0,4,Auto,21,30.0,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,30/05/2014,431,297,371,
2015,General Motors,Buick,VERANO,2.0,4,Manual,20,31.0,24,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,30/05/2014,437,286,369,
2015,General Motors,Buick,VERANO,2.4,4,Auto,21,32.0,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,10/07/2014,418,277,355,
2015,General Motors,Cadillac,ATS,2.0,4,Auto,21,30.0,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,419,301,366,
2015,General Motors,Cadillac,ATS,2.0,4,Manual,19,30.0,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,31/05/2014,459,299,387,
2015,General Motors,Cadillac,ATS,2.5,4,Auto,21,33.0,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,05/07/2014,418,273,353,
2015,General Motors,Cadillac,ATS,3.6,6,Auto,18,28.0,22,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,31/05/2014,484,319,410,
2015,General Motors,Cadillac,ATS AWD,2.0,4,Auto,20,28.0,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,30/06/2014,436,321,384,
2015,General Motors,Cadillac,ATS AWD,3.6,6,Auto,18,26.0,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Compact Cars,31/05/2014,483,336,417,
2015,General Motors,Chevrolet,CAMARO,3.6,6,Auto,19,30.0,22,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,477,298,397,
2015,General Motors,Chevrolet,CAMARO,3.6,6,Auto,18,27.0,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,504,332,427,
2015,General Motors,Chevrolet,CAMARO,3.6,6,Manual,17,28.0,20,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,528,320,434,
2015,General Motors,Chevrolet,CAMARO,6.2,8,Auto,15,24.0,18,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,15/06/2014,575,368,482,
2015,General Motors,Chevrolet,CAMARO,6.2,8,Auto,12,18.0,14,Supercharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,760,499,643,
2015,General Motors,Chevrolet,CAMARO,6.2,8,Manual,16,24.0,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,567,373,479,
2015,General Motors,Chevrolet,CAMARO,6.2,8,Manual,14,19.0,16,Supercharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,628,469,557,
2015,General Motors,Chevrolet,CAMARO,6.2,8,Manual,14,19.0,16,Supercharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,30/06/2014,635,476,564,
2015,General Motors,Chevrolet,CAMARO,7.0,8,Manual,13,19.0,15,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Compact Cars,15/06/2014,680,463,582,
2015,General Motors,Chevrolet,SONIC,1.4,4,Auto,27,37.0,31,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,30/05/2014,330,243,291,
2015,General Motors,Chevrolet,SONIC,1.4,4,Manual,29,40.0,33,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,30/06/2014,310,223,271,
2015,General Motors,Chevrolet,SONIC,1.8,4,Auto,25,35.0,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,30/06/2014,362,252,312,
2015,General Motors,Chevrolet,SONIC,1.8,4,Manual,26,35.0,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,30/06/2014,338,255,301,
2015,General Motors,Chevrolet,SONIC RS,1.4,4,Auto,25,33.0,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,30/05/2014,356,269,317,
2015,General Motors,Chevrolet,SONIC RS,1.4,4,Manual,27,34.0,30,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,30/06/2014,327,261,298,
2015,Ford Motor Company,Ford,Fiesta ST FWD,1.6,4,Manual,26,35.0,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,20/06/2014,337,257,301,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto,27,36.0,30,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Compact Cars,17/07/2014,321,247,288,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto,24,31.0,27,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,17/07/2014,369,282,330,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual,26,35.0,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,17/07/2014,335,250,297,
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual,24,33.0,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,17/07/2014,362,263,317,
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Auto,22,30.0,25,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,26/05/2014,397,292,350,
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Manual,22,29.0,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,26/05/2014,402,303,357,
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,2.0,4,Auto,25,34.0,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,26/05/2014,356,262,314,
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,2.0,4,Manual,24,33.0,27,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,26/05/2014,367,270,323,
2015,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Auto,27,37.0,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,09/07/2014,328,239,288,
2015,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Manual,27,37.0,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,09/07/2014,325,236,285,
2015,Toyota,LEXUS,IS 250,2.5,6,Auto,21,30.0,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Compact Cars,23/07/2014,417,292,361,
2015,Toyota,LEXUS,IS 250 AWD,2.5,6,Auto,20,27.0,23,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Compact Cars,23/07/2014,441,325,389,
2015,Toyota,LEXUS,IS 350,3.5,6,Auto,19,28.0,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,23/07/2014,461,315,401,
2015,Toyota,LEXUS,IS 350 AWD,3.5,6,Auto,19,26.0,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Compact Cars,23/07/2014,475,337,413,
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.0,4,Auto,30,41.0,34,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,07/07/2014,297,216,260,
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.0,4,Manual,29,41.0,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,07/07/2014,303,218,265,
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto,28,39.0,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,07/07/2014,317,228,277,
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto,29,40.0,33,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,07/07/2014,309,224,271,
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Manual,25,37.0,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,07/07/2014,354,242,304,
2015,Mercedes-Benz,Mercedes-Benz,C 400 4MATIC,3.0,8,Auto,22,29.0,24,Turbocharged,Automatic,7,4-Wheel Drive,Compact Cars,25/07/2014,409,311,365,
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Auto,25,30.0,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,355,296,328,
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Manual,27,34.0,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,327,264,298,
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Auto,25,30.0,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,355,296,328,
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Manual,27,34.0,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,327,264,298,
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Auto,25,32.0,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,352,275,318,
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Manual,26,32.0,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,28/03/2014,337,275,309,
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Auto,23,30.0,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,27/03/2014,380,292,340,
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Manual,25,31.0,27,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,28/03/2014,353,287,323,
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Auto,25,32.0,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,27/03/2014,352,275,318,
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Manual,26,32.0,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,28/03/2014,337,275,309,
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Auto,23,30.0,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,27/03/2014,380,292,340,
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Manual,25,31.0,27,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,28/03/2014,353,287,323,
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Auto,23,30.0,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,27/03/2014,380,292,340,
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Manual,25,31.0,27,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,28/03/2014,353,287,323,
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Auto,23,30.0,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Compact Cars,27/03/2014,380,292,340,
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Manual,25,31.0,27,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,28/03/2014,353,287,323,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.0,4,Auto,26,34.0,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Compact Cars,01/08/2014,343,260,306,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.0,4,Manual,25,34.0,28,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,01/08/2014,359,259,314,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.4,4,Auto,23,30.0,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Compact Cars,01/08/2014,385,294,344,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.4,4,Manual,22,31.0,26,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,01/08/2014,394,287,346,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER AWD,2.4,4,Auto,22,29.0,25,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Compact Cars,01/08/2014,397,310,358,
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Auto,37,44.0,40,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,01/06/2014,241,199,222,
